uri_doremus,uri_wikidata,name_score,born_score,death_score,total_score
http://data.doremus.org/artist/523a3a87-be33-319c-8f9c-5f42c620b8a6,http://www.wikidata.org/entity/Q449094,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/527f3763-c29a-35b1-b3fa-884ee5f9acff,http://www.wikidata.org/entity/Q377071,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/52a2a227-bb28-396b-a163-226e91629b53,http://www.wikidata.org/entity/Q2587302,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/52bcf6b6-7f9d-308e-ba1e-bbbbfee05d3d,http://www.wikidata.org/entity/Q2093106,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/52ed6199-6a11-316d-9933-8a0b862f1f65,http://www.wikidata.org/entity/Q1355782,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/52f2dd3b-4a99-3234-930d-1c548e8918c5,http://www.wikidata.org/entity/Q977702,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/534dc479-bd7e-3f49-bc12-36e370d260c3,http://www.wikidata.org/entity/Q520111,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5367d17c-4ac7-3499-9659-2faaeaf13cb6,http://www.wikidata.org/entity/Q587741,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5368e198-bbca-30ca-9e0c-f0b1e73d4fc4,http://www.wikidata.org/entity/Q7495166,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/53777d20-0cb0-360f-b7f1-a59e412992f3,http://www.wikidata.org/entity/Q1684913,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/53931247-4905-3c6f-bcd5-0ae0891e95a1,http://www.wikidata.org/entity/Q2977736,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5425efed-002f-3638-a7b0-ad379a2bf63d,http://www.wikidata.org/entity/Q7346,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5475ea38-f521-3094-9b66-1a4559fbce19,http://www.wikidata.org/entity/Q360840,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5497fdc6-b58a-3410-a87b-bde8f4da3e75,http://www.wikidata.org/entity/Q365985,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5500e650-4d41-31ab-b2ed-d93607613665,http://www.wikidata.org/entity/Q76428,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/55522f09-699b-383b-9cd7-82e73f6b18da,http://www.wikidata.org/entity/Q364854,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/55cf22c5-ba2f-3e63-9004-d8eed4b9854b,http://www.wikidata.org/entity/Q55004,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/55d2a933-ee7c-36aa-a5c5-02e6c22182cd,http://www.wikidata.org/entity/Q130759,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5604e17c-b75e-30cb-b921-d99fa240fd9a,http://www.wikidata.org/entity/Q44767,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/560edfda-843b-3ac6-bf49-de9d65993ac9,http://www.wikidata.org/entity/Q297562,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/564438dd-db4d-36ab-9c83-9725fc9a90c6,http://www.wikidata.org/entity/Q382748,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/564460e6-b223-3247-bb0e-8404d44665dd,http://www.wikidata.org/entity/Q364143,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/56536f37-e298-3fb9-ade4-3aa79af9e2b4,http://www.wikidata.org/entity/Q303,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/56574c7e-2711-3a98-baea-34544f7d9596,http://www.wikidata.org/entity/Q966778,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/566029dd-9da5-3bf9-93be-5080c07efade,http://www.wikidata.org/entity/Q57275,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/56a2c1d2-9546-3620-a2fb-df274909c36b,http://www.wikidata.org/entity/Q178336,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/56a45b1e-ee92-3e66-9d5c-fe445712a0e3,http://www.wikidata.org/entity/Q602486,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/57175e36-4087-3502-bff0-7494596fd425,http://www.wikidata.org/entity/Q345922,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/572c26db-f1c3-334b-857c-5673e0850722,http://www.wikidata.org/entity/Q3604384,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/574248d9-68b5-3032-ba5f-283872e2f73b,http://www.wikidata.org/entity/Q561047,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/576cff77-f7c4-3f8a-8ffe-c9cb9cd6cee2,http://www.wikidata.org/entity/Q123588,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5813bca1-0cfe-35ae-a528-1824eb9070f6,http://www.wikidata.org/entity/Q311384,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/583be747-df45-3cda-ac3e-f6a48b4e681a,http://www.wikidata.org/entity/Q1389552,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/58450f80-40eb-350f-b1fc-7f9665bda79d,http://www.wikidata.org/entity/Q6831090,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5847af11-6ef8-31e3-ac25-222ae2196ed0,http://www.wikidata.org/entity/Q3602423,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/587397a7-1700-3830-8b7a-30a8335898f0,http://www.wikidata.org/entity/Q702158,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/587fe034-c58f-3def-934c-0e0ac572ae06,http://www.wikidata.org/entity/Q179631,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5888a4ce-3c5d-3e55-8b40-3cc8067b018a,http://www.wikidata.org/entity/Q552010,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/58c37904-f1d2-38ed-aead-1765b20eb344,http://www.wikidata.org/entity/Q315241,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5919a41d-cdb2-3c13-88de-ec828edeb178,http://www.wikidata.org/entity/Q694654,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/596f1c58-dcaa-3fb7-bf93-d0703018b635,http://www.wikidata.org/entity/Q2355124,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/59966b19-2871-31d8-9f6b-894ad27480d5,http://www.wikidata.org/entity/Q508953,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/59a8076b-1457-3eb9-933f-a091643af11e,http://www.wikidata.org/entity/Q323589,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/59fc54ec-d5bc-3b3d-920f-68bc2cdd3df1,http://www.wikidata.org/entity/Q241252,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5a1a1977-7480-3ffe-b017-73cee08bdb5a,http://www.wikidata.org/entity/Q700090,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5a823f79-5875-34d1-979e-d2b534cace7b,http://www.wikidata.org/entity/Q927472,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5aaa53c0-ee9f-3e62-9d6b-3f18ac3a2340,http://www.wikidata.org/entity/Q945042,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5ae7ea4a-1b28-3569-af2c-d08df8ca80d0,http://www.wikidata.org/entity/Q366636,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5af1c546-72d6-3d5b-8f98-fed6ec6fc0eb,http://www.wikidata.org/entity/Q356552,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5af6fb8b-ca07-36e7-b7b5-5d09da6f250c,http://www.wikidata.org/entity/Q637353,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5b118a08-6134-3ab6-93bc-b07afad25efa,http://www.wikidata.org/entity/Q949849,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5b2ec204-a456-3aa2-8ac7-25305464add8,http://www.wikidata.org/entity/Q123829,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5b4ab211-bdbb-3ab1-bb15-68356c945379,http://www.wikidata.org/entity/Q929666,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5b58e7dd-47f0-3300-8d88-43cb42c71512,http://www.wikidata.org/entity/Q207660,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5b5a32f9-9c18-39dc-9968-864a98f1f67c,http://www.wikidata.org/entity/Q314867,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5b6b876b-09ba-3856-8dd6-4208c0591621,http://www.wikidata.org/entity/Q167837,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5bb414bf-cb69-3010-ab78-2fdf619e23c0,http://www.wikidata.org/entity/Q7183644,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5bca2ee4-be87-3600-a355-35eca60a9955,http://www.wikidata.org/entity/Q2041861,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5bcd515f-354f-30f8-ae0a-c42b65536d9f,http://www.wikidata.org/entity/Q7311,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5bdba233-9bdf-3c43-a561-5583537389a5,http://www.wikidata.org/entity/Q2848473,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5c056851-fd8b-3d8f-a3bb-4cb382265d05,http://www.wikidata.org/entity/Q963107,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5c83aab2-669a-31e7-98a4-89cea1a49333,http://www.wikidata.org/entity/Q315744,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5c89866a-f2c6-3a93-8d4b-ea9775341d80,http://www.wikidata.org/entity/Q1443927,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5ca6f6c8-0432-37cd-bf80-9886135b316e,http://www.wikidata.org/entity/Q951933,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5cfa483a-c509-3e82-a96a-4d2b90bc13c8,http://www.wikidata.org/entity/Q106434,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5d0623ff-a5eb-3887-8913-afe4aa6c8063,http://www.wikidata.org/entity/Q312700,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5d4142f4-8759-394c-b6c5-5fa25d96ebca,http://www.wikidata.org/entity/Q1348460,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5d64318a-9f08-3830-806c-bc0112ddce4f,http://www.wikidata.org/entity/Q1294438,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5da92d3d-7273-3cb7-8d83-dff8ad9d524d,http://www.wikidata.org/entity/Q696576,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5dc75a67-7470-3c2b-9703-a804e3a881d5,http://www.wikidata.org/entity/Q726550,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5dc91dc9-3076-361d-847b-06c9ae0c0e88,http://www.wikidata.org/entity/Q3419231,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5e166265-3cbf-3b0c-b7f5-a09b82e3a279,http://www.wikidata.org/entity/Q207951,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5e48c90c-b9f7-3be6-b38e-dbbd9d1defb1,http://www.wikidata.org/entity/Q80135,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5e6df5d3-8a96-36e4-bec8-e36c37df6d04,http://www.wikidata.org/entity/Q3082360,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5ed05fc7-c745-31bb-a55c-39ec612e5580,http://www.wikidata.org/entity/Q215982,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5eebd5dd-4847-3e63-bfed-aabb84ee5b89,http://www.wikidata.org/entity/Q348527,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5f8cea90-d41b-3106-8960-8d07f4cf7e7c,http://www.wikidata.org/entity/Q464993,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5fb8de0e-f524-3b69-8aeb-b85e3d47792d,http://www.wikidata.org/entity/Q3816877,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5fd178ee-5291-33ce-973d-e7d06adf25d7,http://www.wikidata.org/entity/Q214732,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/5fd49d29-e20a-38c8-bcb5-94679549b658,http://www.wikidata.org/entity/Q336668,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/60758791-779d-3513-87e4-453c0f3949ca,http://www.wikidata.org/entity/Q310476,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6096d6c1-9e14-3ca0-bf7e-4fd9e9ea5225,http://www.wikidata.org/entity/Q1380497,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/609d52ea-f3d7-338a-9d3c-c71664de33d2,http://www.wikidata.org/entity/Q27037218,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/60eba381-f3fc-38e4-841b-de8f090d1eea,http://www.wikidata.org/entity/Q553384,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/61340e72-7064-3c44-a893-b92f1f5b54ce,http://www.wikidata.org/entity/Q185040,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6183e619-f3ff-3b30-9773-ed637a12b894,http://www.wikidata.org/entity/Q214665,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/61b510cc-cd08-3cbb-af31-f58bc35c9bd3,http://www.wikidata.org/entity/Q434601,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/61baec7d-68d8-388c-a613-0e95ee070f94,http://www.wikidata.org/entity/Q1377646,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/61be2bff-5bd2-3657-87c3-ad9ad97c4d4a,http://www.wikidata.org/entity/Q707924,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/61d8f58d-7482-3787-aa8f-db7a0508ffe8,http://www.wikidata.org/entity/Q7029622,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/61e6a8c2-251c-3b85-bda0-bca24068886f,http://www.wikidata.org/entity/Q315207,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/62348fad-974d-38db-a5a7-505f6a7a7db6,http://www.wikidata.org/entity/Q1268,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/628e9aeb-6476-3e5b-8271-299e26a46d91,http://www.wikidata.org/entity/Q15497531,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/628f71e9-029a-3818-93f4-119fa5f6216b,http://www.wikidata.org/entity/Q215611,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/62ddee56-b7eb-3af7-9fa9-0d97f11fdd21,http://www.wikidata.org/entity/Q944731,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/62e23dbd-2abd-3699-a8c1-454399f479bf,http://www.wikidata.org/entity/Q4096110,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/632546cc-44c6-3bf9-88e4-d64956b6a81c,http://www.wikidata.org/entity/Q215982,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6329cd86-d47a-3e0b-9a58-28d6d2d4b14e,http://www.wikidata.org/entity/Q205139,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/63301996-ab43-34eb-93f0-bea2cf71d651,http://www.wikidata.org/entity/Q168485,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6338d86f-5872-3c9c-85e8-9d10b5907f5b,http://www.wikidata.org/entity/Q190933,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/63560131-92ae-337d-8554-ac029e94e6ed,http://www.wikidata.org/entity/Q527400,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/639a077b-6f4c-3d12-aea3-0ee8cea9172d,http://www.wikidata.org/entity/Q158078,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/63e8182f-b99e-3766-9828-d8cfe9de384a,http://www.wikidata.org/entity/Q337343,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/642b1af7-74a5-31b1-8a10-0abe1bd9cf90,http://www.wikidata.org/entity/Q472602,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6447cde9-fbd7-3da3-a1bf-ff1176456cd7,http://www.wikidata.org/entity/Q104919,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/644c004d-bba5-30ee-ab30-2318b4cdcb8a,http://www.wikidata.org/entity/Q13003,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/64e79835-9faf-392b-9640-bb3804677515,http://www.wikidata.org/entity/Q170333,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6515288f-eff5-31cb-8077-b23213cdb618,http://www.wikidata.org/entity/Q181885,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6532bfbc-f79c-3798-a8f1-8cc197b993ba,http://www.wikidata.org/entity/Q103651,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/653cd235-7be2-31b3-8c44-203bfe5828ea,http://www.wikidata.org/entity/Q324306,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/656b7b7e-1103-3437-9c60-8c0c6713508a,http://www.wikidata.org/entity/Q713949,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/66314e9c-de2c-3aa9-a914-ee564a2cebab,http://www.wikidata.org/entity/Q5993422,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6663e562-e738-3bd0-b17d-851ad538a597,http://www.wikidata.org/entity/Q1305852,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/668c2943-1b38-3f55-9fb7-e7a9964d25c6,http://www.wikidata.org/entity/Q154792,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/66a20108-a89f-3f0a-8097-e6dee4d861a4,http://www.wikidata.org/entity/Q293092,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/66a57943-4937-3adb-8f83-991f5e40417f,http://www.wikidata.org/entity/Q1866762,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/66ecfb00-69b1-3759-99a8-305e01c283bd,http://www.wikidata.org/entity/Q277631,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6701dd19-6450-3e34-aa70-645b31fbc0cf,http://www.wikidata.org/entity/Q3081554,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/670e2495-8fb2-3517-a5ab-f9170d351174,http://www.wikidata.org/entity/Q2524628,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6748658f-a2d6-3a5d-b6d3-4f9d90185906,http://www.wikidata.org/entity/Q350704,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/67f442df-9dcb-3181-aa2e-ffed53abdad2,http://www.wikidata.org/entity/Q642243,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/681ac361-7606-34bd-ac00-dd745f414d9a,http://www.wikidata.org/entity/Q4994102,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6820bc01-f185-3fde-be4d-084ea33e4d7d,http://www.wikidata.org/entity/Q174633,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6871c17d-bac8-3430-8fe0-a89207ebdd30,http://www.wikidata.org/entity/Q1365582,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6881e49d-f073-3727-826e-009c7d668f53,http://www.wikidata.org/entity/Q2648593,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6897bd68-a82b-3687-8b6f-62f6c8c748af,http://www.wikidata.org/entity/Q205610,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/689b3ccd-fbf5-38aa-a85a-5d28620c82ba,http://www.wikidata.org/entity/Q956324,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/68ae8de2-f384-3416-83a1-5bf39816696e,http://www.wikidata.org/entity/Q84660,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/68e29620-4479-3e32-8961-53e614654d02,http://www.wikidata.org/entity/Q101698,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/68f0530e-1aad-3c4e-9d82-2ad8c4b95ab6,http://www.wikidata.org/entity/Q516937,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/691a33d8-62ef-3522-b333-9867b2af731b,http://www.wikidata.org/entity/Q948134,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6963af5e-b126-3d40-a84b-97e0b78f5452,http://www.wikidata.org/entity/Q255,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/69785c9a-6408-3f04-aaf8-6d25402215cf,http://www.wikidata.org/entity/Q338630,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/697c6cd9-5c03-39a5-87fb-ea7eeb80e97c,http://www.wikidata.org/entity/Q1911484,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/69896139-4b18-30ff-bc65-7c14e18f1707,http://www.wikidata.org/entity/Q1151,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/69cf07f4-bef6-3232-8af9-39478faafc11,http://www.wikidata.org/entity/Q955559,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/69d05ed9-e85f-3182-86b5-a7585d8754a0,http://www.wikidata.org/entity/Q1236051,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/69dd04e9-74af-3f80-80d7-9cd7b949e1bb,http://www.wikidata.org/entity/Q915621,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6a7ed0f4-153b-3795-a9f4-6d8c82040ad9,http://www.wikidata.org/entity/Q180727,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6a99c949-7cf5-3290-829e-ff2d07b1cf65,http://www.wikidata.org/entity/Q152505,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6add4a4b-51eb-3bb4-a492-c1ccf6f173ee,http://www.wikidata.org/entity/Q1290225,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6b20c91a-e05e-350f-bd4a-eed5443338a4,http://www.wikidata.org/entity/Q318354,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6b425cfe-a3b0-3fb5-b941-807b4857e2d4,http://www.wikidata.org/entity/Q1281741,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6b4e1bc0-8fe6-3674-86a6-89dd808edd36,http://www.wikidata.org/entity/Q208546,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6bbf9ece-1902-30cf-b911-c973bc80f5ac,http://www.wikidata.org/entity/Q185312,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6bce18d1-dbd6-3b67-a23f-eb4aafc0d304,http://www.wikidata.org/entity/Q2274080,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6bf99225-f65a-39e0-b35f-5b759d0ae976,http://www.wikidata.org/entity/Q217044,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6c27519d-5419-385b-9dd1-fec0827146bd,http://www.wikidata.org/entity/Q312941,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6c3d8dc5-87d7-3532-9dc3-4777723d0fe4,http://www.wikidata.org/entity/Q448644,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6c3edb69-3aa5-3cf8-8639-ac46a8e5882a,http://www.wikidata.org/entity/Q380045,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6c547710-d56f-3aae-9e78-fe5b9eb0ffb5,http://www.wikidata.org/entity/Q317350,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6c733bdd-e8ba-3321-9017-66c00c65cc15,http://www.wikidata.org/entity/Q2540023,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6cf0647d-c96c-32b2-9f30-f67bf81663bd,http://www.wikidata.org/entity/Q373770,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6cf3d2d5-2ba6-3db1-8447-9764a8335486,http://www.wikidata.org/entity/Q189544,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6d6eafea-b4a8-36a5-b109-dad388cf838a,http://www.wikidata.org/entity/Q123234,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6d702ffe-8417-3704-876c-2694e0939522,http://www.wikidata.org/entity/Q3158642,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6dba7e4b-9be4-3ae2-b361-f7892fadceaa,http://www.wikidata.org/entity/Q2262438,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6e24c22e-b595-39aa-b4dc-79519d72c99f,http://www.wikidata.org/entity/Q311378,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6e8423a6-aa0f-3645-9643-1ca6d69f9965,http://www.wikidata.org/entity/Q1368439,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6eb10fdc-f4c9-3693-9c5c-7b7210f4c345,http://www.wikidata.org/entity/Q375958,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6f084f03-49c1-3a2e-92c4-a958cb9d42ab,http://www.wikidata.org/entity/Q45275,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6f17aa6f-404e-35bd-ab68-d90514f40c75,http://www.wikidata.org/entity/Q664913,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6f565835-b006-31a0-a9c6-0b75e0bcda92,http://www.wikidata.org/entity/Q1387662,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6f5a37d6-b219-3c0c-a933-c0b2b476dd62,http://www.wikidata.org/entity/Q694204,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6f6890f9-02bc-32de-b134-aedbf39b482a,http://www.wikidata.org/entity/Q962316,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6f88aeb7-cfc9-32c6-903d-c5868f2fd9d8,http://www.wikidata.org/entity/Q152293,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6fa0406b-4439-3837-ad6e-67af2c1337c6,http://www.wikidata.org/entity/Q5696611,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6fcb0f2e-c073-3520-8425-7812d9f6fc24,http://www.wikidata.org/entity/Q1351430,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/6ffb7b6b-ac8e-3d25-8797-02d354b950bf,http://www.wikidata.org/entity/Q395725,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/707e8584-c173-3bea-85da-cc16fc5e8350,http://www.wikidata.org/entity/Q152293,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/708314c9-0721-35e6-90a4-910324bc1dad,http://www.wikidata.org/entity/Q919187,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/70d000a8-42a2-3470-9494-1194f4ddd924,http://www.wikidata.org/entity/Q349346,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/70d19b89-b884-367c-a376-f64761e52542,http://www.wikidata.org/entity/Q3261261,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/716ed226-cbf1-34d9-8bc7-1c575b653471,http://www.wikidata.org/entity/Q706221,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/718d00cc-6200-347b-9da2-da8ceca4b3d4,http://www.wikidata.org/entity/Q919127,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/71ec171d-965b-3967-b87b-262c514c01bd,http://www.wikidata.org/entity/Q207947,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/72b3b303-5c15-319f-9c31-dc73b5b0fe74,http://www.wikidata.org/entity/Q45682,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/72cb2d0d-7750-3384-8b26-609dab54768d,http://www.wikidata.org/entity/Q449748,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/73247f3a-a7b6-364b-b106-543ef55887fc,http://www.wikidata.org/entity/Q127330,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/73857910-01b5-37a3-9bd3-5695b6ddb04e,http://www.wikidata.org/entity/Q212720,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/73cfc800-a85d-3a36-b2f8-8c32521b6a1f,http://www.wikidata.org/entity/Q368071,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/73e7b189-7f90-385f-861c-67140deb1ca6,http://www.wikidata.org/entity/Q86235,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/742e2d8b-b889-3e02-95e1-57e02ca3937a,http://www.wikidata.org/entity/Q3780233,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/744e54f3-d9b2-3e16-a3a9-86ed41d8ee6d,http://www.wikidata.org/entity/Q243837,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/748ac86c-f111-3739-a86a-2b9ffbe5eaa5,http://www.wikidata.org/entity/Q959391,1.0,1.0,1.0,3.0
